Order_ID,Order_Date,Customer_ID,Product_ID,Region,Customer_Segment,Product_Category,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Sales_Channel
700270,2024-05-25,1140,2025,South,Consumer,Electronics,4,547.42,0.0,2189.68,445.46,Online
700271,2024-07-17,1166,2090,East,Small Business,Electronics,5,161.8,0.0,809.0,220.58,Partner
700272,2024-09-14,1009,2080,Central,Corporate,Furniture,2,1132.55,0.05,2151.84,605.16,Partner
700273,2024-08-19,1191,2089,South,Corporate,Appliances,3,371.73,0.2,892.15,139.72,Online
700274,2024-11-01,1147,2014,Central,Corporate,Appliances,1,352.14,0.2,281.71,76.34,Partner
700275,2024-09-10,1072,2040,West,Consumer,Office Supplies,4,569.79,0.05,2165.2,543.48,Partner
700276,2024-01-31,1123,2062,Central,Consumer,Appliances,6,1199.28,0.15,6116.33,1751.81,Online
700277,2024-10-21,1076,2025,East,Consumer,Appliances,1,252.7,0.2,202.16,44.23,Partner
700278,2024-12-05,1050,2008,East,Small Business,Office Supplies,3,100.37,0.15,255.94,57.22,Partner
700279,2024-10-29,1031,2051,Central,Corporate,Office Supplies,4,821.98,0.05,3123.52,1033.67,Online
700280,2024-12-08,1040,2011,West,Corporate,Electronics,5,682.39,0.0,3411.95,874.97,Partner
700281,2024-04-07,1172,2094,Central,Small Business,Furniture,4,1138.45,0.15,3870.73,800.1,Retail
700282,2024-11-01,1124,2063,Central,Small Business,Furniture,4,488.38,0.15,1660.49,407.89,Online
700283,2024-11-28,1108,2046,Central,Consumer,Office Supplies,6,1126.15,0.15,5743.37,1961.1,Partner
700284,2024-12-24,1184,2077,West,Corporate,Appliances,7,131.42,0.2,735.95,158.74,Retail
700285,2024-02-23,1073,2041,West,Consumer,Appliances,2,231.73,0.05,440.29,135.02,Online
700286,2024-10-27,1137,2054,North,Small Business,Electronics,3,159.13,0.2,381.91,108.7,Online
700287,2024-01-19,1164,2090,South,Small Business,Electronics,3,1165.11,0.1,3145.8,518.65,Online
700288,2024-03-01,1083,2089,Central,Corporate,Electronics,3,190.86,0.2,458.06,97.1,Retail
700289,2024-07-04,1122,2023,South,Small Business,Furniture,2,450.09,0.05,855.17,220.62,Retail
700290,2024-10-12,1174,2075,East,Consumer,Appliances,2,95.26,0.0,190.52,34.13,Retail
700291,2024-04-05,1048,2016,Central,Consumer,Electronics,3,471.98,0.15,1203.55,375.19,Retail
700292,2024-01-22,1139,2074,West,Small Business,Office Supplies,9,478.05,0.15,3657.08,1077.35,Online
700293,2024-08-24,1109,2035,South,Corporate,Electronics,6,843.7,0.15,4302.87,1363.84,Partner
700294,2024-11-10,1098,2072,South,Corporate,Electronics,1,1164.38,0.15,989.72,315.0,Partner
700295,2024-08-27,1062,2099,Central,Small Business,Appliances,1,658.96,0.05,626.01,198.3,Online
700296,2024-05-31,1141,2065,North,Corporate,Electronics,6,840.19,0.05,4789.08,1416.17,Online
700297,2024-09-04,1183,2098,East,Consumer,Electronics,1,177.63,0.2,142.1,25.75,Online
700298,2024-11-05,1130,2068,East,Consumer,Furniture,1,578.65,0.2,462.92,130.62,Online
700299,2024-02-04,1074,2009,North,Corporate,Office Supplies,5,205.23,0.1,923.53,163.0,Online
700300,2024-01-20,1126,2064,North,Small Business,Furniture,6,680.81,0.0,4084.86,1083.17,Online
700301,2024-03-17,1001,2023,South,Consumer,Electronics,3,189.51,0.15,483.25,159.81,Retail
700302,2024-07-16,1060,2090,West,Consumer,Electronics,1,440.32,0.05,418.3,110.06,Partner
700303,2024-12-09,1049,2059,East,Consumer,Electronics,6,750.99,0.0,4505.94,1131.05,Online
700304,2024-05-13,1028,2078,North,Small Business,Appliances,3,509.41,0.05,1451.82,312.81,Partner
700305,2024-06-10,1027,2094,Central,Small Business,Electronics,2,150.36,0.05,285.68,92.96,Online
700306,2024-02-02,1064,2028,South,Corporate,Appliances,4,46.61,0.0,186.44,60.36,Partner
700307,2024-11-01,1099,2074,North,Corporate,Office Supplies,7,445.04,0.05,2959.52,795.11,Retail
700308,2024-12-20,1101,2066,South,Consumer,Electronics,9,678.32,0.2,4883.9,1031.73,Online
700309,2024-07-01,1087,2038,North,Consumer,Electronics,3,416.99,0.2,1000.78,205.68,Online
700310,2024-12-30,1179,2053,East,Small Business,Office Supplies,3,1113.3,0.2,2671.92,830.27,Retail
700311,2024-05-02,1036,2060,South,Corporate,Furniture,5,356.79,0.05,1694.75,592.27,Retail
700312,2024-06-12,1080,2049,Central,Corporate,Office Supplies,1,714.15,0.1,642.74,167.73,Online
700313,2024-12-15,1025,2078,South,Corporate,Furniture,7,725.43,0.1,4570.21,873.69,Partner
700314,2024-06-12,1198,2063,West,Consumer,Electronics,3,515.07,0.1,1390.69,433.05,Retail
700315,2024-08-17,1071,2036,North,Small Business,Furniture,6,111.4,0.15,568.14,108.64,Online
700316,2024-01-25,1183,2092,East,Corporate,Appliances,6,303.06,0.2,1454.69,504.26,Retail
700317,2024-03-04,1196,2099,West,Corporate,Appliances,6,1058.95,0.0,6353.7,1951.04,Partner
700318,2024-02-26,1149,2015,Central,Corporate,Appliances,8,1167.79,0.1,8408.09,2702.08,Partner
700319,2024-11-29,1039,2081,East,Consumer,Appliances,8,91.69,0.05,696.84,111.18,Partner
700320,2024-09-19,1037,2033,East,Consumer,Office Supplies,5,588.66,0.0,2943.3,701.66,Online
700321,2024-08-28,1099,2013,South,Consumer,Electronics,2,499.81,0.0,999.62,341.28,Retail
700322,2024-04-15,1182,2084,North,Small Business,Appliances,7,363.06,0.0,2541.42,825.43,Retail
700323,2024-12-10,1002,2006,South,Corporate,Electronics,9,968.35,0.0,8715.15,1600.06,Partner
700324,2024-11-15,1078,2097,South,Small Business,Appliances,2,503.2,0.0,1006.4,260.35,Partner
700325,2024-03-22,1192,2080,East,Corporate,Furniture,7,845.64,0.0,5919.48,1624.6,Partner
700326,2024-08-06,1032,2011,North,Small Business,Appliances,2,1047.53,0.2,1676.05,410.34,Retail
700327,2024-12-14,1184,2089,South,Corporate,Office Supplies,9,811.63,0.0,7304.67,1132.29,Partner
700328,2024-10-27,1102,2049,Central,Corporate,Furniture,9,454.97,0.0,4094.73,1020.71,Online
700329,2024-09-10,1006,2057,Central,Consumer,Electronics,8,1059.44,0.1,7627.97,1437.13,Partner
700330,2024-09-08,1130,2007,North,Small Business,Electronics,8,183.44,0.1,1320.77,433.27,Retail
700331,2024-11-20,1156,2073,North,Small Business,Electronics,2,361.33,0.2,578.13,103.97,Retail
700332,2024-05-30,1126,2045,Central,Small Business,Furniture,8,949.01,0.1,6832.87,2013.52,Retail
700333,2024-09-10,1139,2075,North,Corporate,Appliances,7,236.87,0.0,1658.09,505.18,Online
700334,2024-05-15,1104,2013,West,Small Business,Electronics,8,1084.78,0.15,7376.5,1467.63,Retail
700335,2024-10-25,1073,2058,South,Consumer,Office Supplies,4,1127.45,0.15,3833.33,866.91,Partner
700336,2024-02-01,1100,2097,Central,Consumer,Appliances,6,382.4,0.05,2179.68,710.95,Online
700337,2024-04-04,1045,2072,South,Small Business,Office Supplies,7,303.31,0.2,1698.54,583.63,Retail
700338,2024-09-27,1027,2028,Central,Corporate,Electronics,1,39.47,0.0,39.47,13.63,Online
700339,2024-06-25,1178,2010,South,Consumer,Office Supplies,2,795.39,0.1,1431.7,380.73,Online
700340,2024-04-21,1160,2052,North,Consumer,Furniture,5,736.15,0.0,3680.75,756.16,Partner
700341,2024-08-16,1111,2043,West,Consumer,Electronics,6,1042.4,0.1,5628.96,1627.09,Retail
700342,2024-12-16,1121,2078,West,Consumer,Electronics,1,390.44,0.05,370.92,58.94,Partner
700343,2024-08-09,1148,2056,West,Small Business,Office Supplies,1,476.8,0.0,476.8,110.19,Partner
700344,2024-03-21,1089,2073,North,Corporate,Electronics,6,1051.29,0.0,6307.74,1606.38,Partner
700345,2024-08-19,1032,2043,Central,Consumer,Electronics,8,1132.0,0.05,8603.2,1432.91,Online
700346,2024-05-20,1115,2083,North,Small Business,Appliances,1,358.75,0.15,304.94,82.01,Retail
700347,2024-10-07,1061,2015,East,Small Business,Electronics,4,1006.0,0.2,3219.2,515.88,Retail
700348,2024-10-09,1120,2046,Central,Small Business,Electronics,4,498.29,0.15,1694.19,285.64,Partner
700349,2024-12-25,1149,2032,Central,Consumer,Office Supplies,6,38.86,0.0,233.16,72.37,Partner
700350,2024-07-14,1044,2043,West,Small Business,Furniture,9,1181.26,0.1,9568.21,2976.37,Retail
700351,2024-02-18,1187,2002,West,Corporate,Office Supplies,4,961.09,0.0,3844.36,825.97,Online
700352,2024-06-06,1163,2089,North,Consumer,Furniture,7,994.19,0.1,6263.4,1664.97,Retail
700353,2024-08-23,1122,2061,South,Small Business,Electronics,1,1014.13,0.15,862.01,157.59,Online
700354,2024-07-20,1009,2048,North,Consumer,Appliances,1,165.25,0.0,165.25,50.14,Retail
700355,2024-05-18,1067,2071,Central,Small Business,Appliances,1,177.12,0.05,168.26,32.88,Online
700356,2024-09-14,1027,2088,Central,Corporate,Appliances,7,235.37,0.0,1647.59,417.76,Online
700357,2024-09-09,1155,2097,East,Corporate,Electronics,4,886.92,0.15,3015.53,724.39,Retail
700358,2024-04-02,1063,2081,Central,Consumer,Office Supplies,8,105.68,0.05,803.17,156.68,Retail
700359,2024-08-05,1144,2071,South,Consumer,Office Supplies,1,908.9,0.05,863.46,276.36,Retail
700360,2024-09-02,1065,2004,Central,Corporate,Appliances,6,965.25,0.05,5501.92,1780.19,Online
700361,2024-10-21,1071,2076,Central,Small Business,Furniture,3,1087.53,0.1,2936.33,792.53,Online
700362,2024-04-16,1177,2021,North,Corporate,Office Supplies,9,227.79,0.2,1640.09,399.81,Retail
700363,2024-10-15,1002,2021,Central,Consumer,Appliances,5,878.67,0.2,3514.68,891.79,Online
700364,2024-07-09,1055,2030,South,Small Business,Office Supplies,6,663.71,0.15,3384.92,580.58,Online
700365,2024-05-02,1111,2082,South,Small Business,Office Supplies,6,78.55,0.0,471.3,162.4,Online
700366,2024-06-26,1085,2041,South,Small Business,Appliances,5,379.67,0.2,1518.68,337.28,Retail
700367,2024-12-11,1010,2038,West,Small Business,Electronics,8,255.4,0.0,2043.2,365.21,Retail
700368,2024-07-07,1128,2052,East,Consumer,Furniture,6,168.52,0.15,859.45,173.73,Partner
700369,2024-03-27,1156,2075,East,Small Business,Office Supplies,5,152.83,0.1,687.74,139.74,Retail
700370,2024-03-13,1082,2057,Central,Consumer,Furniture,6,764.3,0.2,3668.64,955.99,Partner
700371,2024-02-06,1080,2069,West,Corporate,Electronics,7,925.97,0.2,5185.43,1725.95,Retail
700372,2024-03-15,1084,2054,North,Corporate,Electronics,9,274.43,0.2,1975.9,364.53,Online
700373,2024-11-28,1044,2020,West,Corporate,Electronics,6,808.31,0.0,4849.86,983.08,Partner
700374,2024-09-06,1109,2085,East,Consumer,Furniture,1,1146.94,0.1,1032.25,335.19,Online
700375,2024-02-01,1187,2036,South,Corporate,Furniture,4,928.47,0.15,3156.8,568.57,Retail
700376,2024-01-27,1196,2075,East,Corporate,Electronics,6,909.85,0.2,4367.28,686.62,Online
700377,2024-01-12,1154,2086,South,Small Business,Electronics,9,1165.99,0.0,10493.91,3063.54,Partner
700378,2024-11-21,1116,2079,East,Consumer,Office Supplies,6,1192.58,0.15,6082.16,1362.33,Online
700379,2024-02-29,1040,2053,East,Corporate,Office Supplies,9,955.18,0.0,8596.62,2683.74,Retail
700380,2024-09-19,1012,2018,North,Corporate,Furniture,6,783.11,0.15,3993.86,1305.14,Online
700381,2024-07-10,1147,2074,South,Small Business,Office Supplies,1,1105.23,0.1,994.71,311.07,Online
700382,2024-04-09,1055,2035,West,Small Business,Office Supplies,8,260.37,0.2,1666.37,408.41,Retail
700383,2024-05-31,1102,2030,North,Small Business,Electronics,9,917.72,0.2,6607.58,2143.42,Online
700384,2024-12-25,1024,2026,East,Small Business,Office Supplies,5,1008.21,0.1,4536.95,1409.66,Online
700385,2024-02-17,1085,2098,West,Small Business,Furniture,7,952.24,0.0,6665.68,1975.32,Partner
700386,2024-11-02,1174,2039,North,Corporate,Electronics,1,371.47,0.15,315.75,55.56,Retail
700387,2024-06-16,1169,2088,West,Consumer,Furniture,7,674.46,0.05,4485.16,1399.29,Online
700388,2024-05-23,1080,2049,Central,Corporate,Furniture,2,370.92,0.2,593.47,144.31,Retail
700389,2024-05-18,1061,2094,South,Small Business,Furniture,8,830.28,0.0,6642.24,1563.54,Retail
700390,2024-03-25,1176,2092,North,Corporate,Furniture,3,1006.37,0.05,2868.15,829.02,Partner
700391,2024-07-19,1129,2084,Central,Consumer,Appliances,5,111.11,0.1,499.99,157.3,Online
700392,2024-08-09,1172,2021,North,Corporate,Electronics,4,761.52,0.2,2436.86,766.94,Partner
700393,2024-01-06,1133,2062,Central,Small Business,Appliances,8,1157.08,0.1,8330.98,1788.51,Partner
700394,2024-07-02,1094,2096,West,Consumer,Furniture,5,960.03,0.0,4800.15,800.72,Online
700395,2024-07-29,1031,2036,Central,Small Business,Appliances,3,136.99,0.0,410.97,71.27,Retail
700396,2024-05-16,1001,2072,West,Small Business,Furniture,9,919.72,0.2,6621.98,1720.01,Retail
700397,2024-11-30,1194,2041,North,Small Business,Office Supplies,4,851.12,0.0,3404.48,1159.44,Online
700398,2024-12-05,1023,2057,West,Consumer,Furniture,8,1075.78,0.2,6884.99,1734.47,Retail
700399,2024-01-08,1015,2027,East,Corporate,Furniture,8,534.23,0.15,3632.76,1267.02,Retail
700400,2024-09-02,1179,2008,East,Corporate,Appliances,7,288.81,0.2,1617.34,279.76,Partner
700401,2024-06-03,1015,2041,East,Corporate,Furniture,2,681.58,0.1,1226.84,243.23,Partner
700402,2024-08-24,1103,2095,South,Corporate,Furniture,9,698.7,0.0,6288.3,1361.14,Retail
700403,2024-02-14,1094,2047,North,Small Business,Furniture,3,192.67,0.15,491.31,109.48,Online
700404,2024-12-02,1043,2014,South,Small Business,Office Supplies,8,1124.91,0.05,8549.32,2939.06,Partner
700405,2024-02-02,1141,2060,West,Consumer,Office Supplies,7,333.72,0.15,1985.63,613.27,Retail
700406,2024-07-11,1145,2074,Central,Corporate,Furniture,1,1092.02,0.2,873.62,263.96,Online
700407,2024-10-16,1147,2030,West,Consumer,Electronics,1,181.03,0.0,181.03,30.96,Retail
700408,2024-07-31,1087,2059,South,Small Business,Furniture,2,230.51,0.15,391.87,86.07,Retail
700409,2024-01-03,1193,2049,Central,Corporate,Office Supplies,9,491.94,0.05,4206.09,1118.57,Partner
700410,2024-07-25,1012,2061,East,Consumer,Office Supplies,9,186.4,0.1,1509.84,299.86,Retail
700411,2024-07-26,1137,2035,South,Corporate,Electronics,4,272.83,0.1,982.19,315.27,Partner
700412,2024-12-29,1062,2075,East,Small Business,Furniture,7,369.69,0.15,2199.66,686.62,Online
700413,2024-02-17,1191,2010,North,Small Business,Office Supplies,2,806.94,0.2,1291.1,282.4,Retail
700414,2024-09-13,1090,2094,West,Consumer,Furniture,2,166.75,0.2,266.8,65.8,Retail
700415,2024-03-28,1141,2034,East,Small Business,Furniture,1,452.1,0.0,452.1,109.98,Retail
700416,2024-01-25,1036,2093,South,Small Business,Furniture,7,598.84,0.0,4191.88,755.08,Partner
700417,2024-11-20,1185,2081,South,Small Business,Electronics,3,153.99,0.1,415.77,115.31,Online
700418,2024-04-17,1009,2078,East,Corporate,Furniture,7,421.08,0.0,2947.56,762.31,Online
700419,2024-03-26,1021,2079,North,Corporate,Furniture,1,258.71,0.05,245.77,44.81,Online
700420,2024-06-28,1139,2095,East,Small Business,Electronics,4,75.07,0.1,270.25,53.49,Online
700421,2024-11-21,1135,2016,North,Corporate,Electronics,6,116.98,0.0,701.88,161.79,Retail
700422,2024-03-05,1118,2020,South,Corporate,Electronics,2,299.69,0.05,569.41,179.07,Retail
700423,2024-05-14,1125,2001,Central,Small Business,Furniture,1,424.27,0.0,424.27,148.15,Partner
700424,2024-06-24,1109,2070,Central,Corporate,Office Supplies,3,496.21,0.05,1414.2,302.55,Retail
700425,2024-07-09,1056,2014,Central,Consumer,Office Supplies,5,282.16,0.05,1340.26,450.52,Online
700426,2024-05-21,1195,2028,East,Consumer,Appliances,6,527.29,0.1,2847.37,439.15,Retail
700427,2024-05-02,1141,2017,South,Small Business,Appliances,8,1199.65,0.1,8637.48,2639.48,Online
700428,2024-06-03,1105,2091,South,Corporate,Office Supplies,9,708.74,0.2,5102.93,1197.35,Partner
700429,2024-04-11,1028,2071,West,Consumer,Appliances,3,745.37,0.0,2236.11,601.16,Retail
700430,2024-07-25,1176,2044,Central,Small Business,Furniture,5,522.35,0.05,2481.16,657.41,Partner
700431,2024-09-22,1035,2091,West,Small Business,Office Supplies,3,340.59,0.0,1021.77,267.63,Retail
700432,2024-03-25,1159,2008,West,Small Business,Office Supplies,2,40.9,0.15,69.53,21.05,Partner
700433,2024-02-17,1046,2061,South,Corporate,Electronics,4,615.01,0.05,2337.04,654.7,Retail
700434,2024-09-15,1028,2010,North,Corporate,Furniture,3,706.72,0.0,2120.16,657.59,Online
700435,2024-01-16,1025,2057,Central,Consumer,Furniture,8,308.4,0.1,2220.48,488.09,Online
700436,2024-02-21,1021,2094,North,Consumer,Office Supplies,6,1122.61,0.05,6398.88,2172.21,Partner
700437,2024-06-20,1093,2084,South,Small Business,Office Supplies,9,855.28,0.1,6927.77,2219.21,Retail
700438,2024-03-22,1180,2073,Central,Small Business,Appliances,9,832.9,0.2,5996.88,2094.79,Online
700439,2024-12-27,1116,2008,West,Small Business,Furniture,6,434.34,0.1,2345.44,357.95,Partner
700440,2024-02-11,1159,2078,Central,Small Business,Furniture,6,418.81,0.1,2261.57,506.48,Partner
700441,2024-02-15,1056,2082,East,Corporate,Furniture,3,510.79,0.0,1532.37,397.27,Partner
700442,2024-03-15,1155,2076,North,Small Business,Electronics,9,1046.81,0.15,8008.1,1303.9,Retail
700443,2024-01-16,1122,2041,East,Small Business,Furniture,4,529.74,0.15,1801.12,453.26,Partner
700444,2024-05-07,1120,2017,Central,Small Business,Furniture,1,325.69,0.05,309.41,48.93,Retail
700445,2024-01-03,1186,2086,East,Small Business,Appliances,5,390.73,0.1,1758.28,479.5,Partner
700446,2024-06-13,1104,2098,Central,Consumer,Electronics,7,916.17,0.2,5130.55,1437.75,Retail
700447,2024-04-25,1162,2040,South,Corporate,Office Supplies,4,383.02,0.15,1302.27,268.44,Partner
700448,2024-02-10,1162,2090,North,Corporate,Furniture,3,873.36,0.0,2620.08,519.49,Retail
700449,2024-09-08,1106,2038,North,Small Business,Office Supplies,4,517.21,0.1,1861.96,575.68,Partner
700450,2024-09-16,1008,2037,North,Consumer,Appliances,9,66.87,0.0,601.83,173.32,Partner
700451,2024-06-01,1076,2076,South,Small Business,Appliances,1,305.47,0.0,305.47,65.53,Partner
700452,2024-05-23,1112,2089,East,Consumer,Office Supplies,6,1044.68,0.1,5641.27,1775.7,Online
700453,2024-10-07,1085,2033,Central,Consumer,Appliances,2,173.59,0.15,295.1,99.34,Online
700454,2024-08-07,1119,2045,Central,Consumer,Appliances,6,184.24,0.05,1050.17,365.25,Online
700455,2024-02-18,1192,2026,South,Consumer,Office Supplies,2,1010.51,0.05,1919.97,396.88,Online
700456,2024-01-22,1166,2016,Central,Consumer,Office Supplies,3,1179.55,0.0,3538.65,847.37,Online
700457,2024-04-18,1129,2022,Central,Corporate,Electronics,1,1052.84,0.0,1052.84,240.41,Partner
700458,2024-02-28,1098,2047,West,Small Business,Office Supplies,3,980.69,0.05,2794.97,822.75,Partner
700459,2024-02-20,1044,2016,South,Small Business,Office Supplies,7,737.86,0.1,4648.52,1515.8,Partner
700460,2024-05-17,1168,2029,South,Small Business,Furniture,4,784.68,0.05,2981.78,803.68,Online
700461,2024-09-18,1003,2092,North,Corporate,Furniture,8,427.51,0.1,3078.07,978.02,Online
700462,2024-10-05,1111,2074,West,Corporate,Electronics,6,1029.87,0.2,4943.38,772.9,Retail
700463,2024-10-12,1177,2008,South,Small Business,Appliances,7,69.24,0.2,387.74,58.67,Online
700464,2024-08-26,1072,2033,South,Consumer,Appliances,1,495.14,0.0,495.14,103.91,Retail
700465,2024-08-09,1072,2061,South,Corporate,Electronics,1,251.07,0.2,200.86,63.67,Retail
700466,2024-07-23,1141,2088,South,Corporate,Furniture,3,826.55,0.2,1983.72,569.59,Retail
700467,2024-09-23,1048,2079,East,Consumer,Electronics,3,194.67,0.15,496.41,166.17,Retail
700468,2024-11-18,1101,2035,Central,Corporate,Furniture,3,719.59,0.1,1942.89,291.98,Retail
700469,2024-04-08,1152,2092,East,Consumer,Appliances,9,534.0,0.15,4085.1,1376.95,Retail
700470,2024-10-08,1141,2059,South,Small Business,Office Supplies,6,836.11,0.15,4264.16,1251.11,Online
700471,2024-09-19,1158,2023,Central,Small Business,Electronics,2,1123.27,0.15,1909.56,658.29,Retail
700472,2024-11-12,1170,2021,South,Small Business,Office Supplies,3,162.46,0.2,389.9,124.41,Partner
700473,2024-09-02,1165,2041,West,Small Business,Electronics,8,895.19,0.1,6445.37,1297.06,Partner
700474,2024-04-09,1015,2023,North,Corporate,Electronics,2,810.28,0.2,1296.45,325.94,Online
700475,2024-06-07,1047,2062,South,Consumer,Electronics,1,674.78,0.1,607.3,111.55,Online
700476,2024-05-21,1119,2017,Central,Corporate,Electronics,2,1127.92,0.1,2030.26,407.78,Online
700477,2024-02-18,1098,2007,South,Consumer,Appliances,8,550.7,0.15,3744.76,744.11,Retail
700478,2024-08-17,1072,2029,West,Small Business,Furniture,3,994.99,0.0,2984.97,680.33,Online
700479,2024-11-27,1117,2022,East,Consumer,Appliances,4,264.21,0.05,1004.0,281.62,Retail
700480,2024-10-30,1026,2056,North,Small Business,Office Supplies,8,470.69,0.15,3200.69,616.72,Partner
700481,2024-04-17,1126,2071,South,Small Business,Office Supplies,1,983.16,0.05,934.0,273.78,Retail
700482,2024-09-05,1102,2072,West,Small Business,Appliances,3,662.82,0.15,1690.19,496.69,Online
700483,2024-10-29,1005,2031,South,Small Business,Appliances,3,651.79,0.2,1564.3,348.28,Retail
